1	Sep 3, 2020	8:00 PM	Thu	Alabama-Birmingham	45		Central Arkansas	35	
1	Sep 3, 2020	8:00 PM	Thu	South Alabama	32	@	Southern Mississippi	21	
1	Sep 5, 2020	1:30 PM	Sat	Army	42		Middle Tennessee State	0	
1	Sep 5, 2020	1:00 PM	Sat	Marshall	59		Eastern Kentucky	0	
1	Sep 5, 2020	8:00 PM	Sat	Memphis	37		Arkansas State	24	
1	Sep 5, 2020	7:30 PM	Sat	North Texas	57		Houston Baptist	31	
1	Sep 5, 2020	4:30 PM	Sat	Southern Methodist	31	@	Texas State	24	
1	Sep 5, 2020	9:00 PM	Sat	Texas-El Paso	24		Stephen F. Austin	14	
1	Sep 7, 2020	8:00 PM	Mon	Brigham Young	55	@	Navy	3	
2	Sep 10, 2020	8:00 PM	Thu	Miami (FL)	31		Alabama-Birmingham	14	
2	Sep 12, 2020	12:00 PM	Sat	Appalachian State	35		Charlotte	20	
2	Sep 12, 2020	12:00 PM	Sat	Arkansas State	35	@	Kansas State	31	
2	Sep 12, 2020	1:30 PM	Sat	Army	37		Louisiana-Monroe	7	
2	Sep 12, 2020	7:30 PM	Sat	(1) Clemson	37	@	Wake Forest	13	
2	Sep 12, 2020	10:00 PM	Sat	Coastal Carolina	38	@	Kansas	23	
2	Sep 12, 2020	3:30 PM	Sat	Georgia Southern	27		Campbell	26	
2	Sep 12, 2020	3:30 PM	Sat	Georgia Tech	16	@	Florida State	13	
2	Sep 12, 2020	12:00 PM	Sat	Louisiana	31	@	(23) Iowa State	14	
2	Sep 12, 2020	8:00 PM	Sat	Louisville	35		Western Kentucky	21	
2	Sep 12, 2020	12:00 PM	Sat	(18) North Carolina	31		Syracuse	6	
2	Sep 12, 2020	2:30 PM	Sat	(10) Notre Dame	27		Duke	13	
2	Sep 12, 2020	7:00 PM	Sat	(5) Oklahoma	48		Missouri State	0	
2	Sep 12, 2020	4:00 PM	Sat	Pittsburgh	55		Austin Peay	0	
2	Sep 12, 2020	7:00 PM	Sat	South Florida	27		Citadel	6	
2	Sep 12, 2020	8:00 PM	Sat	(14) Texas	59		Texas-El Paso	3	
2	Sep 12, 2020	8:00 PM	Sat	Texas Tech	35		Houston Baptist	33	
2	Sep 12, 2020	3:30 PM	Sat	Texas-San Antonio	51	@	Texas State	48	
2	Sep 12, 2020	7:30 PM	Sat	Tulane	27	@	South Alabama	24	
2	Sep 12, 2020	12:00 PM	Sat	West Virginia	56		Eastern Kentucky	10	
3	Sep 18, 2020	12:00 PM	Fri	Coastal Carolina	43		Campbell	21	
3	Sep 19, 2020	12:00 PM	Sat	Boston College	26	@	Duke	6	
3	Sep 19, 2020	3:30 PM	Sat	(14) Central Florida	49	@	Georgia Tech	21	
3	Sep 19, 2020	12:00 PM	Sat	(13) Cincinnati	55		Austin Peay	20	
3	Sep 19, 2020	4:00 PM	Sat	(1) Clemson	49		Citadel	0	
3	Sep 19, 2020	12:00 PM	Sat	Liberty	30	@	Western Kentucky	24	
