Louisiana State,0.040837449368574336
Miami ,0.04040573414283558
Memphis,0.03540198550094206
Oklahoma,0.03389050515134095
Ohio State,0.03107937577020067
Clemson,0.030733260828086976
Oregon,0.03027381936372484
Georgia,0.02997857972468698
Auburn,0.029026861456668142
Florida,0.028720300239545075
Temple,0.02720494253940759
Boise State,0.02691798604484895
Baylor,0.02641239560935649
Minnesota,0.025666547534725494
Appalachian State,0.024847168032400536
Brigham Young,0.024287882342531236
Louisiana,0.023949495897159376
Air Force,0.02367737289668929
Kansas State,0.023463945416442592
Central Florida,0.023397884441859414
Penn State,0.023098739553928684
Hawaii,0.023024950052321393
Navy,0.022582090774442443
Wisconsin,0.021968090729626993
Georgia Southern,0.021789550428649995
Louisville,0.021777992165429475
Utah,0.021393321482312003
Oklahoma State,0.021094258756928188
Notre Dame,0.02090775057072291
Liberty,0.02086233646860996
Washington,0.02079884789791669
Utah State,0.020787385435830228
Wake Forest,0.020744632856642683
Pittsburgh,0.020593148826582277
Florida Atlantic,0.02046524415660011
Tennessee,0.0201619435495624
Buffalo,0.019753854915138157
Marshall,0.01950187171005876
Central Michigan,0.01912460358115028
Western Michigan,0.0191054577889532
Virginia Tech,0.019086558507293683
Michigan,0.01894986604578921
California,0.018666321632683426
Arkansas State,0.01864689797155635
Iowa State,0.01864689797155634
Alabama,0.018596238965175593
Southern Mississippi,0.018453014509677238
Indiana,0.018336098850628906
Virginia,0.018289814629044818
Arizona State,0.01825842476719165
Boston College,0.018188520095669142
South Carolina,0.01812252070120618
Texas A&M,0.017551403471870685
Eastern Michigan,0.017384380518948805
Kent State,0.017073601936875706
Tulane,0.01663851192763438
Oregon State,0.016545298888999273
Cincinnati,0.016537779948357634
San Diego State,0.016475195688795987
Missouri,0.01640542799209029
West Virginia,0.016339408077012167
Northern Illinois,0.016218981376001317
North Carolina,0.016005653724286598
Duke,0.01583086130487625
Ball State,0.015733743003283136
Florida International,0.015699819338776313
Iowa,0.01567927464725361
